image,voxel volume,voxel size,image volume,image size
BraTS2021_01315t1,1,"[1.0, 1.0, 1.0]",1476837,"(240.0, 240.0, 155.0)"
BraTS2021_01315t1ce,1,"[1.0, 1.0, 1.0]",1476837,"(240.0, 240.0, 155.0)"
BraTS2021_01315t2,1,"[1.0, 1.0, 1.0]",1476837,"(240.0, 240.0, 155.0)"
BraTS2021_01316flair,1,"[1.0, 1.0, 1.0]",1234701,"(240.0, 240.0, 155.0)"
BraTS2021_01316t1,1,"[1.0, 1.0, 1.0]",1234701,"(240.0, 240.0, 155.0)"
BraTS2021_01316t1ce,1,"[1.0, 1.0, 1.0]",1234701,"(240.0, 240.0, 155.0)"
BraTS2021_01316t2,1,"[1.0, 1.0, 1.0]",1234701,"(240.0, 240.0, 155.0)"
BraTS2021_01317flair,1,"[1.0, 1.0, 1.0]",1396973,"(240.0, 240.0, 155.0)"
BraTS2021_01317t1,1,"[1.0, 1.0, 1.0]",1396973,"(240.0, 240.0, 155.0)"
BraTS2021_01317t1ce,1,"[1.0, 1.0, 1.0]",1396973,"(240.0, 240.0, 155.0)"
BraTS2021_01317t2,1,"[1.0, 1.0, 1.0]",1396973,"(240.0, 240.0, 155.0)"
BraTS2021_01318flair,1,"[1.0, 1.0, 1.0]",1346196,"(240.0, 240.0, 155.0)"
BraTS2021_01318t1,1,"[1.0, 1.0, 1.0]",1346215,"(240.0, 240.0, 155.0)"
BraTS2021_01318t1ce,1,"[1.0, 1.0, 1.0]",1346215,"(240.0, 240.0, 155.0)"
BraTS2021_01318t2,1,"[1.0, 1.0, 1.0]",1346207,"(240.0, 240.0, 155.0)"
BraTS2021_01319flair,1,"[1.0, 1.0, 1.0]",1268999,"(240.0, 240.0, 155.0)"
BraTS2021_01319t1,1,"[1.0, 1.0, 1.0]",1269004,"(240.0, 240.0, 155.0)"
BraTS2021_01319t1ce,1,"[1.0, 1.0, 1.0]",1269004,"(240.0, 240.0, 155.0)"
BraTS2021_01319t2,1,"[1.0, 1.0, 1.0]",1269004,"(240.0, 240.0, 155.0)"
BraTS2021_01320flair,1,"[1.0, 1.0, 1.0]",1728231,"(240.0, 240.0, 155.0)"
BraTS2021_01320t1,1,"[1.0, 1.0, 1.0]",1728231,"(240.0, 240.0, 155.0)"
BraTS2021_01320t1ce,1,"[1.0, 1.0, 1.0]",1728231,"(240.0, 240.0, 155.0)"
BraTS2021_01320t2,1,"[1.0, 1.0, 1.0]",1728152,"(240.0, 240.0, 155.0)"
BraTS2021_01321flair,1,"[1.0, 1.0, 1.0]",1534417,"(240.0, 240.0, 155.0)"
BraTS2021_01321t1,1,"[1.0, 1.0, 1.0]",1534703,"(240.0, 240.0, 155.0)"
BraTS2021_01321t1ce,1,"[1.0, 1.0, 1.0]",1534708,"(240.0, 240.0, 155.0)"
BraTS2021_01321t2,1,"[1.0, 1.0, 1.0]",1534444,"(240.0, 240.0, 155.0)"
BraTS2021_01322flair,1,"[1.0, 1.0, 1.0]",1575603,"(240.0, 240.0, 155.0)"
BraTS2021_01322t1,1,"[1.0, 1.0, 1.0]",1575641,"(240.0, 240.0, 155.0)"
BraTS2021_01322t1ce,1,"[1.0, 1.0, 1.0]",1575641,"(240.0, 240.0, 155.0)"
BraTS2021_01322t2,1,"[1.0, 1.0, 1.0]",1575640,"(240.0, 240.0, 155.0)"
BraTS2021_01323flair,1,"[1.0, 1.0, 1.0]",1199293,"(240.0, 240.0, 155.0)"
BraTS2021_01323t1,1,"[1.0, 1.0, 1.0]",1199293,"(240.0, 240.0, 155.0)"
BraTS2021_01323t1ce,1,"[1.0, 1.0, 1.0]",1199293,"(240.0, 240.0, 155.0)"
BraTS2021_01323t2,1,"[1.0, 1.0, 1.0]",1199293,"(240.0, 240.0, 155.0)"
BraTS2021_01324flair,1,"[1.0, 1.0, 1.0]",1538959,"(240.0, 240.0, 155.0)"
BraTS2021_01324t1,1,"[1.0, 1.0, 1.0]",1538959,"(240.0, 240.0, 155.0)"
BraTS2021_01324t1ce,1,"[1.0, 1.0, 1.0]",1538959,"(240.0, 240.0, 155.0)"
BraTS2021_01324t2,1,"[1.0, 1.0, 1.0]",1538959,"(240.0, 240.0, 155.0)"
BraTS2021_01325flair,1,"[1.0, 1.0, 1.0]",1540031,"(240.0, 240.0, 155.0)"
BraTS2021_01325t1,1,"[1.0, 1.0, 1.0]",1540031,"(240.0, 240.0, 155.0)"
BraTS2021_01325t1ce,1,"[1.0, 1.0, 1.0]",1540031,"(240.0, 240.0, 155.0)"
BraTS2021_01325t2,1,"[1.0, 1.0, 1.0]",1540031,"(240.0, 240.0, 155.0)"
BraTS2021_01326flair,1,"[1.0, 1.0, 1.0]",1462882,"(240.0, 240.0, 155.0)"
BraTS2021_01326t1,1,"[1.0, 1.0, 1.0]",1462882,"(240.0, 240.0, 155.0)"
BraTS2021_01326t1ce,1,"[1.0, 1.0, 1.0]",1462882,"(240.0, 240.0, 155.0)"
BraTS2021_01326t2,1,"[1.0, 1.0, 1.0]",1462882,"(240.0, 240.0, 155.0)"
BraTS2021_01327flair,1,"[1.0, 1.0, 1.0]",1553318,"(240.0, 240.0, 155.0)"
BraTS2021_01327t1,1,"[1.0, 1.0, 1.0]",1553274,"(240.0, 240.0, 155.0)"
BraTS2021_01327t1ce,1,"[1.0, 1.0, 1.0]",1553413,"(240.0, 240.0, 155.0)"
BraTS2021_01327t2,1,"[1.0, 1.0, 1.0]",1553372,"(240.0, 240.0, 155.0)"
BraTS2021_01328flair,1,"[1.0, 1.0, 1.0]",1448185,"(240.0, 240.0, 155.0)"
BraTS2021_01328t1,1,"[1.0, 1.0, 1.0]",1448180,"(240.0, 240.0, 155.0)"
BraTS2021_01328t1ce,1,"[1.0, 1.0, 1.0]",1448186,"(240.0, 240.0, 155.0)"
BraTS2021_01328t2,1,"[1.0, 1.0, 1.0]",1448184,"(240.0, 240.0, 155.0)"
BraTS2021_01329flair,1,"[1.0, 1.0, 1.0]",1383090,"(240.0, 240.0, 155.0)"
BraTS2021_01329t1,1,"[1.0, 1.0, 1.0]",1383090,"(240.0, 240.0, 155.0)"
BraTS2021_01329t1ce,1,"[1.0, 1.0, 1.0]",1383090,"(240.0, 240.0, 155.0)"
BraTS2021_01329t2,1,"[1.0, 1.0, 1.0]",1382756,"(240.0, 240.0, 155.0)"
BraTS2021_01330flair,1,"[1.0, 1.0, 1.0]",1439558,"(240.0, 240.0, 155.0)"
BraTS2021_01330t1,1,"[1.0, 1.0, 1.0]",1439620,"(240.0, 240.0, 155.0)"
BraTS2021_01330t1ce,1,"[1.0, 1.0, 1.0]",1439620,"(240.0, 240.0, 155.0)"
BraTS2021_01330t2,1,"[1.0, 1.0, 1.0]",1439619,"(240.0, 240.0, 155.0)"
BraTS2021_01331flair,1,"[1.0, 1.0, 1.0]",1391294,"(240.0, 240.0, 155.0)"
BraTS2021_01331t1,1,"[1.0, 1.0, 1.0]",1391294,"(240.0, 240.0, 155.0)"
BraTS2021_01331t1ce,1,"[1.0, 1.0, 1.0]",1391294,"(240.0, 240.0, 155.0)"
BraTS2021_01331t2,1,"[1.0, 1.0, 1.0]",1390841,"(240.0, 240.0, 155.0)"
BraTS2021_01332flair,1,"[1.0, 1.0, 1.0]",1569477,"(240.0, 240.0, 155.0)"
BraTS2021_01332t1,1,"[1.0, 1.0, 1.0]",1569476,"(240.0, 240.0, 155.0)"
BraTS2021_01332t1ce,1,"[1.0, 1.0, 1.0]",1569477,"(240.0, 240.0, 155.0)"
BraTS2021_01332t2,1,"[1.0, 1.0, 1.0]",1569477,"(240.0, 240.0, 155.0)"
BraTS2021_01333flair,1,"[1.0, 1.0, 1.0]",1100216,"(240.0, 240.0, 155.0)"
BraTS2021_01333t1,1,"[1.0, 1.0, 1.0]",1100216,"(240.0, 240.0, 155.0)"
BraTS2021_01333t1ce,1,"[1.0, 1.0, 1.0]",1100216,"(240.0, 240.0, 155.0)"
BraTS2021_01333t2,1,"[1.0, 1.0, 1.0]",1100216,"(240.0, 240.0, 155.0)"
BraTS2021_01334flair,1,"[1.0, 1.0, 1.0]",1409962,"(240.0, 240.0, 155.0)"
BraTS2021_01334t1,1,"[1.0, 1.0, 1.0]",1410011,"(240.0, 240.0, 155.0)"
BraTS2021_01334t1ce,1,"[1.0, 1.0, 1.0]",1410011,"(240.0, 240.0, 155.0)"
BraTS2021_01334t2,1,"[1.0, 1.0, 1.0]",1409940,"(240.0, 240.0, 155.0)"
BraTS2021_01335flair,1,"[1.0, 1.0, 1.0]",1623440,"(240.0, 240.0, 155.0)"
BraTS2021_01335t1,1,"[1.0, 1.0, 1.0]",1623485,"(240.0, 240.0, 155.0)"
BraTS2021_01335t1ce,1,"[1.0, 1.0, 1.0]",1623485,"(240.0, 240.0, 155.0)"
BraTS2021_01335t2,1,"[1.0, 1.0, 1.0]",1623446,"(240.0, 240.0, 155.0)"
BraTS2021_01336flair,1,"[1.0, 1.0, 1.0]",1452685,"(240.0, 240.0, 155.0)"
BraTS2021_01336t1,1,"[1.0, 1.0, 1.0]",1452741,"(240.0, 240.0, 155.0)"
BraTS2021_01336t1ce,1,"[1.0, 1.0, 1.0]",1452741,"(240.0, 240.0, 155.0)"
BraTS2021_01336t2,1,"[1.0, 1.0, 1.0]",1452720,"(240.0, 240.0, 155.0)"
BraTS2021_01337flair,1,"[1.0, 1.0, 1.0]",1487957,"(240.0, 240.0, 155.0)"
BraTS2021_01337t1,1,"[1.0, 1.0, 1.0]",1487985,"(240.0, 240.0, 155.0)"
BraTS2021_01337t1ce,1,"[1.0, 1.0, 1.0]",1487985,"(240.0, 240.0, 155.0)"
BraTS2021_01337t2,1,"[1.0, 1.0, 1.0]",1487963,"(240.0, 240.0, 155.0)"
BraTS2021_01338flair,1,"[1.0, 1.0, 1.0]",1469195,"(240.0, 240.0, 155.0)"
BraTS2021_01338t1,1,"[1.0, 1.0, 1.0]",1469215,"(240.0, 240.0, 155.0)"
BraTS2021_01338t1ce,1,"[1.0, 1.0, 1.0]",1469215,"(240.0, 240.0, 155.0)"
BraTS2021_01338t2,1,"[1.0, 1.0, 1.0]",1469169,"(240.0, 240.0, 155.0)"
BraTS2021_01339flair,1,"[1.0, 1.0, 1.0]",1578512,"(240.0, 240.0, 155.0)"
BraTS2021_01339t1,1,"[1.0, 1.0, 1.0]",1578513,"(240.0, 240.0, 155.0)"
BraTS2021_01339t1ce,1,"[1.0, 1.0, 1.0]",1578513,"(240.0, 240.0, 155.0)"
BraTS2021_01339t2,1,"[1.0, 1.0, 1.0]",1578455,"(240.0, 240.0, 155.0)"
BraTS2021_01340flair,1,"[1.0, 1.0, 1.0]",1367446,"(240.0, 240.0, 155.0)"
BraTS2021_01340t1,1,"[1.0, 1.0, 1.0]",1367472,"(240.0, 240.0, 155.0)"
BraTS2021_01340t1ce,1,"[1.0, 1.0, 1.0]",1367472,"(240.0, 240.0, 155.0)"
BraTS2021_01340t2,1,"[1.0, 1.0, 1.0]",1367403,"(240.0, 240.0, 155.0)"
BraTS2021_01341flair,1,"[1.0, 1.0, 1.0]",1577305,"(240.0, 240.0, 155.0)"
BraTS2021_01341t1,1,"[1.0, 1.0, 1.0]",1577520,"(240.0, 240.0, 155.0)"
BraTS2021_01341t1ce,1,"[1.0, 1.0, 1.0]",1577520,"(240.0, 240.0, 155.0)"
BraTS2021_01341t2,1,"[1.0, 1.0, 1.0]",1577382,"(240.0, 240.0, 155.0)"
BraTS2021_01342flair,1,"[1.0, 1.0, 1.0]",1407525,"(240.0, 240.0, 155.0)"
BraTS2021_01342t1,1,"[1.0, 1.0, 1.0]",1407525,"(240.0, 240.0, 155.0)"
BraTS2021_01342t1ce,1,"[1.0, 1.0, 1.0]",1407525,"(240.0, 240.0, 155.0)"
BraTS2021_01342t2,1,"[1.0, 1.0, 1.0]",1407505,"(240.0, 240.0, 155.0)"
BraTS2021_01343flair,1,"[1.0, 1.0, 1.0]",1326472,"(240.0, 240.0, 155.0)"
BraTS2021_01343t1,1,"[1.0, 1.0, 1.0]",1326505,"(240.0, 240.0, 155.0)"
BraTS2021_01343t1ce,1,"[1.0, 1.0, 1.0]",1326505,"(240.0, 240.0, 155.0)"
BraTS2021_01343t2,1,"[1.0, 1.0, 1.0]",1326478,"(240.0, 240.0, 155.0)"
BraTS2021_01344flair,1,"[1.0, 1.0, 1.0]",1257283,"(240.0, 240.0, 155.0)"
BraTS2021_01344t1,1,"[1.0, 1.0, 1.0]",1257287,"(240.0, 240.0, 155.0)"
BraTS2021_01344t1ce,1,"[1.0, 1.0, 1.0]",1257287,"(240.0, 240.0, 155.0)"
BraTS2021_01344t2,1,"[1.0, 1.0, 1.0]",1257254,"(240.0, 240.0, 155.0)"
BraTS2021_01345flair,1,"[1.0, 1.0, 1.0]",1347438,"(240.0, 240.0, 155.0)"
BraTS2021_01345t1,1,"[1.0, 1.0, 1.0]",1347438,"(240.0, 240.0, 155.0)"
BraTS2021_01345t1ce,1,"[1.0, 1.0, 1.0]",1347438,"(240.0, 240.0, 155.0)"
BraTS2021_01345t2,1,"[1.0, 1.0, 1.0]",1347310,"(240.0, 240.0, 155.0)"
BraTS2021_01346flair,1,"[1.0, 1.0, 1.0]",1706970,"(240.0, 240.0, 155.0)"
BraTS2021_01346t1,1,"[1.0, 1.0, 1.0]",1707066,"(240.0, 240.0, 155.0)"
BraTS2021_01346t1ce,1,"[1.0, 1.0, 1.0]",1707066,"(240.0, 240.0, 155.0)"
BraTS2021_01346t2,1,"[1.0, 1.0, 1.0]",1707009,"(240.0, 240.0, 155.0)"
BraTS2021_01347flair,1,"[1.0, 1.0, 1.0]",1300676,"(240.0, 240.0, 155.0)"
BraTS2021_01347t1,1,"[1.0, 1.0, 1.0]",1300729,"(240.0, 240.0, 155.0)"
BraTS2021_01347t1ce,1,"[1.0, 1.0, 1.0]",1300729,"(240.0, 240.0, 155.0)"
BraTS2021_01347t2,1,"[1.0, 1.0, 1.0]",1300670,"(240.0, 240.0, 155.0)"
BraTS2021_01348flair,1,"[1.0, 1.0, 1.0]",1478129,"(240.0, 240.0, 155.0)"
BraTS2021_01348t1,1,"[1.0, 1.0, 1.0]",1478295,"(240.0, 240.0, 155.0)"
BraTS2021_01348t1ce,1,"[1.0, 1.0, 1.0]",1478295,"(240.0, 240.0, 155.0)"
BraTS2021_01348t2,1,"[1.0, 1.0, 1.0]",1478276,"(240.0, 240.0, 155.0)"
BraTS2021_01349flair,1,"[1.0, 1.0, 1.0]",1365392,"(240.0, 240.0, 155.0)"
BraTS2021_01349t1,1,"[1.0, 1.0, 1.0]",1365502,"(240.0, 240.0, 155.0)"
BraTS2021_01349t1ce,1,"[1.0, 1.0, 1.0]",1365502,"(240.0, 240.0, 155.0)"
BraTS2021_01349t2,1,"[1.0, 1.0, 1.0]",1365497,"(240.0, 240.0, 155.0)"
BraTS2021_01350flair,1,"[1.0, 1.0, 1.0]",1267407,"(240.0, 240.0, 155.0)"
BraTS2021_01350t1,1,"[1.0, 1.0, 1.0]",1267407,"(240.0, 240.0, 155.0)"
BraTS2021_01350t1ce,1,"[1.0, 1.0, 1.0]",1267407,"(240.0, 240.0, 155.0)"
BraTS2021_01350t2,1,"[1.0, 1.0, 1.0]",1267407,"(240.0, 240.0, 155.0)"
BraTS2021_01351flair,1,"[1.0, 1.0, 1.0]",1739757,"(240.0, 240.0, 155.0)"
BraTS2021_01351t1,1,"[1.0, 1.0, 1.0]",1739777,"(240.0, 240.0, 155.0)"
BraTS2021_01351t1ce,1,"[1.0, 1.0, 1.0]",1739777,"(240.0, 240.0, 155.0)"
BraTS2021_01351t2,1,"[1.0, 1.0, 1.0]",1739671,"(240.0, 240.0, 155.0)"
BraTS2021_01352flair,1,"[1.0, 1.0, 1.0]",1628246,"(240.0, 240.0, 155.0)"
BraTS2021_01352t1,1,"[1.0, 1.0, 1.0]",1628246,"(240.0, 240.0, 155.0)"
BraTS2021_01352t1ce,1,"[1.0, 1.0, 1.0]",1628246,"(240.0, 240.0, 155.0)"
BraTS2021_01352t2,1,"[1.0, 1.0, 1.0]",1628246,"(240.0, 240.0, 155.0)"
BraTS2021_01353flair,1,"[1.0, 1.0, 1.0]",1604435,"(240.0, 240.0, 155.0)"
BraTS2021_01353t1,1,"[1.0, 1.0, 1.0]",1604515,"(240.0, 240.0, 155.0)"
BraTS2021_01353t1ce,1,"[1.0, 1.0, 1.0]",1604515,"(240.0, 240.0, 155.0)"
BraTS2021_01353t2,1,"[1.0, 1.0, 1.0]",1604499,"(240.0, 240.0, 155.0)"
BraTS2021_01354flair,1,"[1.0, 1.0, 1.0]",1418476,"(240.0, 240.0, 155.0)"
BraTS2021_01354t1,1,"[1.0, 1.0, 1.0]",1418484,"(240.0, 240.0, 155.0)"
BraTS2021_01354t1ce,1,"[1.0, 1.0, 1.0]",1418484,"(240.0, 240.0, 155.0)"
BraTS2021_01354t2,1,"[1.0, 1.0, 1.0]",1418349,"(240.0, 240.0, 155.0)"
BraTS2021_01355flair,1,"[1.0, 1.0, 1.0]",1495573,"(240.0, 240.0, 155.0)"
BraTS2021_01355t1,1,"[1.0, 1.0, 1.0]",1495590,"(240.0, 240.0, 155.0)"
BraTS2021_01355t1ce,1,"[1.0, 1.0, 1.0]",1495590,"(240.0, 240.0, 155.0)"
BraTS2021_01355t2,1,"[1.0, 1.0, 1.0]",1495555,"(240.0, 240.0, 155.0)"
BraTS2021_01356flair,1,"[1.0, 1.0, 1.0]",1501994,"(240.0, 240.0, 155.0)"
BraTS2021_01356t1,1,"[1.0, 1.0, 1.0]",1501994,"(240.0, 240.0, 155.0)"
BraTS2021_01356t1ce,1,"[1.0, 1.0, 1.0]",1501994,"(240.0, 240.0, 155.0)"
BraTS2021_01356t2,1,"[1.0, 1.0, 1.0]",1501992,"(240.0, 240.0, 155.0)"
BraTS2021_01357flair,1,"[1.0, 1.0, 1.0]",1497926,"(240.0, 240.0, 155.0)"
BraTS2021_01357t1,1,"[1.0, 1.0, 1.0]",1498004,"(240.0, 240.0, 155.0)"
BraTS2021_01357t1ce,1,"[1.0, 1.0, 1.0]",1498004,"(240.0, 240.0, 155.0)"
BraTS2021_01357t2,1,"[1.0, 1.0, 1.0]",1497949,"(240.0, 240.0, 155.0)"
BraTS2021_01358flair,1,"[1.0, 1.0, 1.0]",1570461,"(240.0, 240.0, 155.0)"
BraTS2021_01358t1,1,"[1.0, 1.0, 1.0]",1570491,"(240.0, 240.0, 155.0)"
BraTS2021_01358t1ce,1,"[1.0, 1.0, 1.0]",1570491,"(240.0, 240.0, 155.0)"
BraTS2021_01358t2,1,"[1.0, 1.0, 1.0]",1570447,"(240.0, 240.0, 155.0)"
BraTS2021_01359flair,1,"[1.0, 1.0, 1.0]",1360331,"(240.0, 240.0, 155.0)"
BraTS2021_01359t1,1,"[1.0, 1.0, 1.0]",1360414,"(240.0, 240.0, 155.0)"
BraTS2021_01359t1ce,1,"[1.0, 1.0, 1.0]",1360414,"(240.0, 240.0, 155.0)"
BraTS2021_01359t2,1,"[1.0, 1.0, 1.0]",1360358,"(240.0, 240.0, 155.0)"
BraTS2021_01360flair,1,"[1.0, 1.0, 1.0]",1342245,"(240.0, 240.0, 155.0)"
BraTS2021_01360t1,1,"[1.0, 1.0, 1.0]",1342293,"(240.0, 240.0, 155.0)"
BraTS2021_01360t1ce,1,"[1.0, 1.0, 1.0]",1342293,"(240.0, 240.0, 155.0)"
BraTS2021_01360t2,1,"[1.0, 1.0, 1.0]",1342282,"(240.0, 240.0, 155.0)"
BraTS2021_01361flair,1,"[1.0, 1.0, 1.0]",1597101,"(240.0, 240.0, 155.0)"
BraTS2021_01361t1,1,"[1.0, 1.0, 1.0]",1597128,"(240.0, 240.0, 155.0)"
BraTS2021_01361t1ce,1,"[1.0, 1.0, 1.0]",1597128,"(240.0, 240.0, 155.0)"
BraTS2021_01361t2,1,"[1.0, 1.0, 1.0]",1597119,"(240.0, 240.0, 155.0)"
BraTS2021_01362flair,1,"[1.0, 1.0, 1.0]",1293566,"(240.0, 240.0, 155.0)"
BraTS2021_01362t1,1,"[1.0, 1.0, 1.0]",1293599,"(240.0, 240.0, 155.0)"
BraTS2021_01362t1ce,1,"[1.0, 1.0, 1.0]",1293599,"(240.0, 240.0, 155.0)"
BraTS2021_01362t2,1,"[1.0, 1.0, 1.0]",1293418,"(240.0, 240.0, 155.0)"
BraTS2021_01363flair,1,"[1.0, 1.0, 1.0]",1363620,"(240.0, 240.0, 155.0)"
BraTS2021_01363t1,1,"[1.0, 1.0, 1.0]",1364288,"(240.0, 240.0, 155.0)"
BraTS2021_01363t1ce,1,"[1.0, 1.0, 1.0]",1364288,"(240.0, 240.0, 155.0)"
BraTS2021_01363t2,1,"[1.0, 1.0, 1.0]",1364272,"(240.0, 240.0, 155.0)"
BraTS2021_01364flair,1,"[1.0, 1.0, 1.0]",1364791,"(240.0, 240.0, 155.0)"
BraTS2021_01364t1,1,"[1.0, 1.0, 1.0]",1364833,"(240.0, 240.0, 155.0)"
BraTS2021_01364t1ce,1,"[1.0, 1.0, 1.0]",1364833,"(240.0, 240.0, 155.0)"
BraTS2021_01364t2,1,"[1.0, 1.0, 1.0]",1364785,"(240.0, 240.0, 155.0)"
BraTS2021_01365flair,1,"[1.0, 1.0, 1.0]",1257575,"(240.0, 240.0, 155.0)"
BraTS2021_01365t1,1,"[1.0, 1.0, 1.0]",1257582,"(240.0, 240.0, 155.0)"
BraTS2021_01365t1ce,1,"[1.0, 1.0, 1.0]",1257582,"(240.0, 240.0, 155.0)"
BraTS2021_01365t2,1,"[1.0, 1.0, 1.0]",1257524,"(240.0, 240.0, 155.0)"
BraTS2021_01366flair,1,"[1.0, 1.0, 1.0]",1343806,"(240.0, 240.0, 155.0)"
BraTS2021_01366t1,1,"[1.0, 1.0, 1.0]",1343806,"(240.0, 240.0, 155.0)"
BraTS2021_01366t1ce,1,"[1.0, 1.0, 1.0]",1343806,"(240.0, 240.0, 155.0)"
BraTS2021_01366t2,1,"[1.0, 1.0, 1.0]",1343806,"(240.0, 240.0, 155.0)"
BraTS2021_01367flair,1,"[1.0, 1.0, 1.0]",1395809,"(240.0, 240.0, 155.0)"
BraTS2021_01367t1,1,"[1.0, 1.0, 1.0]",1395866,"(240.0, 240.0, 155.0)"
BraTS2021_01367t1ce,1,"[1.0, 1.0, 1.0]",1395866,"(240.0, 240.0, 155.0)"
BraTS2021_01367t2,1,"[1.0, 1.0, 1.0]",1395746,"(240.0, 240.0, 155.0)"
BraTS2021_01368flair,1,"[1.0, 1.0, 1.0]",1553942,"(240.0, 240.0, 155.0)"
BraTS2021_01368t1,1,"[1.0, 1.0, 1.0]",1553931,"(240.0, 240.0, 155.0)"
BraTS2021_01368t1ce,1,"[1.0, 1.0, 1.0]",1554042,"(240.0, 240.0, 155.0)"
BraTS2021_01368t2,1,"[1.0, 1.0, 1.0]",1553819,"(240.0, 240.0, 155.0)"
BraTS2021_01369flair,1,"[1.0, 1.0, 1.0]",1542914,"(240.0, 240.0, 155.0)"
BraTS2021_01369t1,1,"[1.0, 1.0, 1.0]",1542938,"(240.0, 240.0, 155.0)"
BraTS2021_01369t1ce,1,"[1.0, 1.0, 1.0]",1542938,"(240.0, 240.0, 155.0)"
BraTS2021_01369t2,1,"[1.0, 1.0, 1.0]",1542917,"(240.0, 240.0, 155.0)"
BraTS2021_01370flair,1,"[1.0, 1.0, 1.0]",1271751,"(240.0, 240.0, 155.0)"
BraTS2021_01370t1,1,"[1.0, 1.0, 1.0]",1271861,"(240.0, 240.0, 155.0)"
BraTS2021_01370t1ce,1,"[1.0, 1.0, 1.0]",1271861,"(240.0, 240.0, 155.0)"
BraTS2021_01370t2,1,"[1.0, 1.0, 1.0]",1271803,"(240.0, 240.0, 155.0)"
BraTS2021_01371flair,1,"[1.0, 1.0, 1.0]",1506139,"(240.0, 240.0, 155.0)"
BraTS2021_01371t1,1,"[1.0, 1.0, 1.0]",1506145,"(240.0, 240.0, 155.0)"
BraTS2021_01371t1ce,1,"[1.0, 1.0, 1.0]",1506145,"(240.0, 240.0, 155.0)"
BraTS2021_01371t2,1,"[1.0, 1.0, 1.0]",1506130,"(240.0, 240.0, 155.0)"
BraTS2021_01372flair,1,"[1.0, 1.0, 1.0]",1398491,"(240.0, 240.0, 155.0)"
BraTS2021_01372t1,1,"[1.0, 1.0, 1.0]",1398543,"(240.0, 240.0, 155.0)"
BraTS2021_01372t1ce,1,"[1.0, 1.0, 1.0]",1398543,"(240.0, 240.0, 155.0)"
BraTS2021_01372t2,1,"[1.0, 1.0, 1.0]",1398469,"(240.0, 240.0, 155.0)"
BraTS2021_01373flair,1,"[1.0, 1.0, 1.0]",1277118,"(240.0, 240.0, 155.0)"
BraTS2021_01373t1,1,"[1.0, 1.0, 1.0]",1277140,"(240.0, 240.0, 155.0)"
BraTS2021_01373t1ce,1,"[1.0, 1.0, 1.0]",1277140,"(240.0, 240.0, 155.0)"
BraTS2021_01373t2,1,"[1.0, 1.0, 1.0]",1277071,"(240.0, 240.0, 155.0)"
BraTS2021_01374flair,1,"[1.0, 1.0, 1.0]",1517165,"(240.0, 240.0, 155.0)"
BraTS2021_01374t1,1,"[1.0, 1.0, 1.0]",1517212,"(240.0, 240.0, 155.0)"
BraTS2021_01374t1ce,1,"[1.0, 1.0, 1.0]",1517212,"(240.0, 240.0, 155.0)"
BraTS2021_01374t2,1,"[1.0, 1.0, 1.0]",1517184,"(240.0, 240.0, 155.0)"
BraTS2021_01375flair,1,"[1.0, 1.0, 1.0]",1289242,"(240.0, 240.0, 155.0)"
BraTS2021_01375t1,1,"[1.0, 1.0, 1.0]",1289286,"(240.0, 240.0, 155.0)"
BraTS2021_01375t1ce,1,"[1.0, 1.0, 1.0]",1289286,"(240.0, 240.0, 155.0)"
BraTS2021_01375t2,1,"[1.0, 1.0, 1.0]",1289248,"(240.0, 240.0, 155.0)"
BraTS2021_01376flair,1,"[1.0, 1.0, 1.0]",1507147,"(240.0, 240.0, 155.0)"
BraTS2021_01376t1,1,"[1.0, 1.0, 1.0]",1507171,"(240.0, 240.0, 155.0)"
BraTS2021_01376t1ce,1,"[1.0, 1.0, 1.0]",1507171,"(240.0, 240.0, 155.0)"
BraTS2021_01376t2,1,"[1.0, 1.0, 1.0]",1507087,"(240.0, 240.0, 155.0)"
BraTS2021_01377flair,1,"[1.0, 1.0, 1.0]",1430624,"(240.0, 240.0, 155.0)"
BraTS2021_01377t1,1,"[1.0, 1.0, 1.0]",1430823,"(240.0, 240.0, 155.0)"
BraTS2021_01377t1ce,1,"[1.0, 1.0, 1.0]",1430823,"(240.0, 240.0, 155.0)"
BraTS2021_01377t2,1,"[1.0, 1.0, 1.0]",1430764,"(240.0, 240.0, 155.0)"
BraTS2021_01378flair,1,"[1.0, 1.0, 1.0]",1284665,"(240.0, 240.0, 155.0)"
BraTS2021_01378t1,1,"[1.0, 1.0, 1.0]",1284704,"(240.0, 240.0, 155.0)"
BraTS2021_01378t1ce,1,"[1.0, 1.0, 1.0]",1284618,"(240.0, 240.0, 155.0)"
BraTS2021_01378t2,1,"[1.0, 1.0, 1.0]",1283183,"(240.0, 240.0, 155.0)"
BraTS2021_01379flair,1,"[1.0, 1.0, 1.0]",1369610,"(240.0, 240.0, 155.0)"
BraTS2021_01379t1,1,"[1.0, 1.0, 1.0]",1369642,"(240.0, 240.0, 155.0)"
BraTS2021_01379t1ce,1,"[1.0, 1.0, 1.0]",1369642,"(240.0, 240.0, 155.0)"
BraTS2021_01379t2,1,"[1.0, 1.0, 1.0]",1369600,"(240.0, 240.0, 155.0)"
BraTS2021_01380flair,1,"[1.0, 1.0, 1.0]",1554531,"(240.0, 240.0, 155.0)"
BraTS2021_01380t1,1,"[1.0, 1.0, 1.0]",1554579,"(240.0, 240.0, 155.0)"
