image,voxel volume,voxel size,image volume,image size
00687T1wCE,0.99999493,"[0.9999986, 0.9999958, 1.0000005]",285.9985510110855,"(255.99964904785156, 255.99893188476562, 190.00009059906006)"
00687T2w,1.0999931,"[1.0999998, 0.9999959, 0.99999803]",1082.393219947815,"(202.3999605178833, 255.9989471435547, 255.99949645996094)"
00688FLAIR,0.30000117,"[0.5000001, 1.2, 0.50000185]",1609.8063008189201,"(256.00006103515625, 235.2000093460083, 256.0009460449219)"
00688T1w,0.99999493,"[0.99999493, 1.0000046, 0.99999535]",474.9975934624672,"(255.9987030029297, 256.0011901855469, 213.9990050792694)"
00688T1wCE,0.99999493,"[0.99999493, 1.0000046, 0.99999535]",295.99850034713745,"(255.9987030029297, 256.0011901855469, 213.9990050792694)"
00688T2w,0.124999575,"[0.5000003, 0.499998, 0.5]",2313.8671386912465,"(188.00011205673218, 255.9989776611328, 256.0)"
00690FLAIR,0.29999927,"[0.50000095, 1.1999989, 0.49999833]",1211.0970403254032,"(256.00048828125, 263.99974822998047, 255.9991455078125)"
00690T1w,0.99999774,"[0.9999978, 0.99999815, 1.0000018]",427.9990305900574,"(255.9994354248047, 255.99952697753906, 192.0003433227539)"
00690T1wCE,0.99999774,"[0.9999978, 0.99999815, 1.0000018]",249.99943375587463,"(255.9994354248047, 255.99952697753906, 192.0003433227539)"
00690T2w,0.12500101,"[0.49999997, 0.5000025, 0.5000016]",1616.763105750084,"(207.9999876022339, 256.00128173828125, 256.0008239746094)"
00691FLAIR,0.27499992,"[1.1000013, 0.499998, 0.50000125]",2192.024334847927,"(191.40023231506348, 255.9989776611328, 256.0006408691406)"
00691T1w,0.50000143,"[0.9999983, 1.0000014, 0.5000016]",345.0009870529175,"(255.9995574951172, 256.0003662109375, 200.00064373016357)"
00691T1wCE,0.5000017,"[0.9999983, 1.0000014, 0.5000019]",222.50076919794083,"(255.9995574951172, 256.0003662109375, 200.00076293945312)"
00691T2w,0.6000006,"[0.5999995, 1.0000036, 0.99999833]",1356.0014009475708,"(225.59980726242065, 256.00091552734375, 255.99957275390625)"
00692FLAIR,0.3000011,"[0.5000024, 1.1999998, 0.49999955]",1802.4066965579987,"(256.001220703125, 235.1999626159668, 255.99977111816406)"
00692T1w,0.99999535,"[0.9999955, 0.9999991, 1.0000007]",605.9971826076508,"(255.9988555908203, 255.99977111816406, 196.0001401901245)"
00692T1wCE,0.99999326,"[0.99999624, 0.9999981, 0.9999989]",430.9970970749855,"(255.99903869628906, 235.99954986572266, 255.99972534179688)"
00692T2w,0.12499989,"[0.5000005, 0.49999928, 0.4999998]",1547.873616091907,"(236.00022506713867, 255.9996337890625, 255.99989318847656)"
00693FLAIR,0.29999977,"[0.49999896, 1.2000016, 0.5]",1462.4988958239555,"(255.9994659423828, 235.20031309127808, 256.0)"
00693T1w,0.99999744,"[1.0, 1.0, 0.99999744]",345.99911320209503,"(256.0, 256.0, 197.99949252605438)"
00693T1wCE,0.99999744,"[1.0, 1.0, 0.99999744]",281.99927723407745,"(256.0, 256.0, 197.99949252605438)"
00693T2w,0.12500025,"[0.50000095, 0.5000024, 0.4999977]",1297.8776302188635,"(196.00037384033203, 256.001220703125, 255.9988250732422)"
00694FLAIR,0.30000088,"[0.50000006, 1.2000003, 0.5000013]",1642.8047980070114,"(256.0000305175781, 259.2000617980957, 256.00067138671875)"
00694T1w,1.0000036,"[1.000002, 1.0000032, 0.99999833]",487.00174164772034,"(256.0005187988281, 256.0008239746094, 155.99973964691162)"
00694T1wCE,1.0000036,"[1.000002, 1.0000032, 0.99999833]",387.0013840198517,"(256.0005187988281, 256.0008239746094, 155.99973964691162)"
00694T2w,0.1250003,"[0.4999993, 0.5, 0.5000019]",2536.7560480833054,"(187.999742269516, 256.0, 256.0009765625)"
00697FLAIR,0.30000013,"[0.5, 1.2000005, 0.5]",1385.7006056904793,"(256.0, 230.4001007080078, 256.0)"
00697T1w,1.0000006,"[1.0, 1.0, 1.0000006]",445.00026524066925,"(256.0, 256.0, 176.0001049041748)"
00697T1wCE,0.9999982,"[0.9999976, 1.0000007, 0.9999999]",249.99955296516418,"(255.9993896484375, 256.00018310546875, 175.99997901916504)"
00697T2w,0.12499972,"[0.49999952, 0.49999934, 0.5]",1413.871797606349,"(199.99980926513672, 255.99966430664062, 256.0)"
00698FLAIR,0.30000257,"[0.5000019, 1.2000015, 0.5000018]",1505.1129183769226,"(256.0009765625, 268.80033111572266, 256.00091552734375)"
00698T1w,1.0000042,"[1.0000008, 1.0000025, 1.0000008]",550.0022947788239,"(256.0002136230469, 256.0006408691406, 212.0001769065857)"
00698T1wCE,1.0000042,"[1.0000008, 1.0000025, 1.0000008]",341.0014227628708,"(256.0002136230469, 256.0006408691406, 212.0001769065857)"
00698T2w,0.12500027,"[0.5000014, 0.4999992, 0.50000054]",2032.3793610036373,"(200.00054836273193, 255.9995880126953, 256.0002746582031)"
00703FLAIR,0.30000106,"[0.50000125, 1.2000012, 0.5]",1542.6054248213768,"(256.0006408691406, 259.20026779174805, 256.0)"
00703T1w,0.24999948,"[0.4999987, 0.49999985, 1.0000008]",549.9988526105881,"(255.99932861328125, 255.9999237060547, 192.00016021728516)"
00703T1wCE,0.24999948,"[0.4999987, 0.49999985, 1.0000008]",407.4991498887539,"(255.99932861328125, 255.9999237060547, 192.00016021728516)"
00703T2w,0.12500052,"[0.500001, 0.49999908, 0.500002]",2207.2592093646526,"(220.00044584274292, 255.99952697753906, 256.00103759765625)"
00704FLAIR,0.3000004,"[0.5000002, 1.2000016, 0.49999982]",967.8012883067131,"(256.0000915527344, 259.2003450393677, 255.99990844726562)"
00704T1w,1.0089015,"[0.44920015, 0.44920012, 4.999988]",798.0410681962967,"(229.990478515625, 229.99046325683594, 174.99958276748657)"
00704T1wCE,0.15000018,"[0.5000001, 0.49999985, 0.6000008]",375.3004623055458,"(256.00006103515625, 255.9999237060547, 211.20028114318848)"
00704T2w,0.12500015,"[0.5000006, 0.5, 0.5]",1686.3770103156567,"(208.00024795532227, 256.0, 256.0)"
00705FLAIR,0.14999987,"[0.5, 0.5999995, 0.5]",1637.0986013710499,"(256.0, 235.19979906082153, 256.0)"
00705T1w,1.4999992,"[1.0, 1.0, 1.4999992]",733.4995919466019,"(256.0, 256.0, 179.99989986419678)"
00705T1wCE,0.15000057,"[0.5000002, 0.50000006, 0.600002]",538.5020542144775,"(256.0000915527344, 256.0000305175781, 182.4006052017212)"
00705T2w,0.125,"[0.5, 0.5, 0.5]",2351.75,"(204.0, 256.0, 256.0)"
00706FLAIR,0.27500126,"[1.1000007, 0.5000012, 0.5000008]",1238.3306632339954,"(191.40012860298157, 256.0006103515625, 256.0003967285156)"
00706T1w,0.99999475,"[0.9999974, 0.99999917, 0.9999982]",410.99784421920776,"(255.99932861328125, 255.99978637695312, 179.9996781349182)"
00706T1wCE,0.99999475,"[0.9999974, 0.99999917, 0.9999982]",433.99772357940674,"(255.99932861328125, 255.99978637695312, 179.9996781349182)"
00706T2w,0.25000098,"[0.9999995, 0.50000185, 0.50000036]",2456.259662657976,"(187.99991035461426, 256.0009460449219, 256.00018310546875)"
00707FLAIR,0.15000005,"[0.6000002, 0.5, 0.5]",1709.2505773156881,"(208.8000705242157, 256.0, 256.0)"
00707T1w,0.2499999,"[0.5, 0.5, 0.9999996]",882.7496316879988,"(256.0, 256.0, 191.99991989135742)"
00707T1wCE,0.2499999,"[0.5, 0.5, 0.9999996]",681.2497157603502,"(256.0, 256.0, 191.99991989135742)"
00707T2w,0.22500008,"[0.90000033, 0.5, 0.5]",1058.1753924489021,"(207.00007677078247, 256.0, 256.0)"
00708FLAIR,0.30000013,"[0.49999976, 1.2000011, 0.5]",2080.200909256935,"(255.9998779296875, 232.80021739006042, 256.0)"
00708T1w,1.0089028,"[0.44919983, 0.4491999, 5.000001]",1184.4518733024597,"(229.9903106689453, 229.99034118652344, 155.0000295639038)"
00708T1wCE,0.599999,"[0.9999999, 0.99999964, 0.5999993]",767.3987345099449,"(255.99996948242188, 255.99990844726562, 175.19979810714722)"
00708T2w,0.30000076,"[1.200003, 0.49999994, 0.50000006]",2226.9056190550327,"(211.200532913208, 255.99996948242188, 256.0000305175781)"
00709FLAIR,0.3000014,"[0.5000022, 1.2000014, 0.4999996]",0.0,"(256.0011291503906, 230.40026092529297, 255.9998016357422)"
00709T1w,0.15000021,"[0.5, 0.5, 0.60000086]",592.8008480072021,"(256.0, 256.0, 211.20030212402344)"
00709T1wCE,0.15000021,"[0.5, 0.5, 0.60000086]",477.6006832122803,"(256.0, 256.0, 211.20030212402344)"
00709T2w,0.27499908,"[1.1000012, 0.5, 0.4999978]",1054.6214798092842,"(198.00021886825562, 256.0, 255.99887084960938)"
00714FLAIR,0.2999976,"[0.49999854, 1.1999968, 0.49999878]",1544.3876341581345,"(255.99925231933594, 239.9993658065796, 255.99937438964844)"
00714T1w,0.6372864,"[0.46090144, 0.46089867, 2.9999993]",1388.6471192836761,"(235.98153686523438, 235.98011779785156, 155.99996280670166)"
00714T1wCE,0.9999936,"[0.9999971, 0.999999, 0.99999756]",444.997161924839,"(255.99925231933594, 241.9997547864914, 255.99937438964844)"
00714T2w,0.24999811,"[0.9999982, 0.49999914, 0.49999797]",2575.4805040061474,"(187.99966382980347, 255.9995574951172, 255.99896240234375)"
00715FLAIR,0.2999988,"[0.49999774, 1.1999999, 0.5000003]",1406.9943252205849,"(255.99884033203125, 235.19998598098755, 256.0001525878906)"
00715T1w,1.0000049,"[1.0000038, 0.999999, 1.0000021]",436.00213098526,"(256.0009765625, 255.99974060058594, 214.00045919418335)"
00715T1wCE,1.0000049,"[1.0000038, 0.999999, 1.0000021]",283.00138318538666,"(256.0009765625, 255.99974060058594, 214.00045919418335)"
00715T2w,0.12500055,"[0.49999982, 0.5000006, 0.5000018]",2008.1338573247194,"(187.9999327659607, 256.00030517578125, 256.00091552734375)"
00716FLAIR,0.2999994,"[0.5, 1.1999975, 0.5]",1494.296942025423,"(256.0, 239.99950885772705, 256.0)"
00716T1w,1.0000025,"[1.0, 1.0, 1.0000025]",427.0010689496994,"(256.0, 256.0, 198.00049567222595)"
00716T1wCE,1.0000025,"[1.0, 1.0, 1.0000025]",408.00102138519287,"(256.0, 256.0, 198.00049567222595)"
00716T2w,0.125,"[0.5, 0.5, 0.5]",1153.75,"(204.0, 256.0, 256.0)"
00718FLAIR,0.29999933,"[0.5, 1.1999973, 0.5]",1748.6960739791393,"(256.0, 263.99940729141235, 256.0)"
00718T1w,1.0,"[1.0, 1.0, 1.0]",689.0,"(256.0, 256.0, 208.0)"
00718T1wCE,1.0,"[1.0, 1.0, 1.0]",542.0,"(256.0, 256.0, 208.0)"
00718T2w,0.125,"[0.5, 0.5, 0.5]",3278.0,"(220.0, 256.0, 256.0)"
00723FLAIR,0.24999854,"[0.99999744, 0.4999987, 0.49999967]",1990.238374441862,"(193.99950277805328, 255.99932861328125, 255.9998321533203)"
00723T1w,0.50000143,"[1.0000023, 1.0000014, 0.49999958]",326.5009341239929,"(256.0005798339844, 256.0003662109375, 179.99984979629517)"
00723T1wCE,0.50000143,"[1.0000023, 1.0000014, 0.49999958]",294.00084114074707,"(256.0005798339844, 256.0003662109375, 179.99984979629517)"
00723T2w,0.59999835,"[0.6000003, 0.9999974, 0.99999934]",1759.7951749563217,"(204.0001094341278, 255.99932861328125, 255.9998321533203)"
00724FLAIR,0.30000025,"[0.5, 1.200001, 0.5]",1572.0013117790222,"(256.0, 249.6002082824707, 256.0)"
00724T1w,0.14999957,"[0.5, 0.5, 0.5999983]",656.2481354922056,"(256.0, 256.0, 211.19939994812012)"
00724T1wCE,0.14999957,"[0.5, 0.5, 0.5999983]",442.3487432152033,"(256.0, 256.0, 211.19939994812012)"
00724T2w,0.3,"[1.2, 0.5, 0.5]",1704.6000677347183,"(249.6000099182129, 256.0, 256.0)"
00725FLAIR,0.2999994,"[0.5, 1.1999975, 0.5]",1589.0967480242252,"(256.0, 239.99950885772705, 256.0)"
00725T1w,1.0000024,"[1.0, 1.0, 1.0000024]",423.0010085105896,"(256.0, 256.0, 214.00051021575928)"
00725T1wCE,1.0000024,"[1.0, 1.0, 1.0000024]",314.0007486343384,"(256.0, 256.0, 214.00051021575928)"
00725T2w,0.125,"[0.5, 0.5, 0.5]",873.0,"(220.0, 256.0, 256.0)"
00727FLAIR,0.29999727,"[0.49999762, 1.1999972, 0.49999902]",1055.3903962373734,"(255.998779296875, 201.5995273590088, 255.99949645996094)"
00727T1w,1.0089068,"[0.4492013, 0.4492004, 4.9999995]",509.49795484542847,"(229.99105834960938, 229.9906005859375, 169.99998378753662)"
00727T1wCE,1.0000032,"[0.9999997, 1.0000037, 0.99999994]",231.00074350833893,"(255.9999237060547, 256.0009460449219, 187.99998879432678)"
00727T2w,0.12500088,"[0.5000007, 0.5000018, 0.500001]",1035.0072795152664,"(184.00026321411133, 256.00091552734375, 256.0005187988281)"
00728FLAIR,0.30000016,"[0.5000003, 1.1999983, 0.5000007]",1611.0008642077446,"(256.0001525878906, 249.5996379852295, 256.0003662109375)"
00728T1w,0.14999971,"[0.5, 0.5, 0.59999883]",624.5987838506699,"(256.0, 256.0, 211.19958877563477)"
00728T1wCE,0.14999971,"[0.5, 0.5, 0.59999883]",465.1490943133831,"(256.0, 256.0, 211.19958877563477)"
00728T2w,0.275,"[1.1, 0.5, 0.5]",1675.8500363230705,"(228.80000495910645, 256.0, 256.0)"
00729FLAIR,0.30000058,"[0.49999893, 1.2000027, 0.50000095]",1327.2025578022003,"(255.99945068359375, 216.00048065185547, 256.00048828125)"
00729T1w,1.0000012,"[0.99999535, 1.0000038, 1.000002]",371.00044226646423,"(255.99880981445312, 256.0009765625, 190.00038504600525)"
00729T1wCE,1.0000012,"[0.99999535, 1.0000038, 1.000002]",329.0003921985626,"(255.99880981445312, 256.0009765625, 190.00038504600525)"
00729T2w,0.60000193,"[0.6000003, 1.0000015, 1.0000011]",1219.8039261102676,"(192.00010299682617, 256.0003967285156, 256.0002746582031)"
00730FLAIR,0.14999998,"[0.49999988, 0.5999999, 0.5000001]",1315.7997908592224,"(255.99993896484375, 247.19996070861816, 256.00006103515625)"
00730T1w,1.3116837,"[0.44921875, 0.44921875, 6.5]",1016.5548324584961,"(201.25, 230.0, 149.5)"
00730T1wCE,0.1499999,"[0.5000002, 0.4999998, 0.59999967]",398.5497386902571,"(256.0000915527344, 255.99989318847656, 211.19988250732422)"
00730T2w,0.12499973,"[0.4999988, 0.5000002, 0.49999994]",1494.2467936873436,"(203.99951362609863, 256.0000915527344, 255.99996948242188)"
00731FLAIR,0.30000132,"[0.5000024, 1.1999996, 0.5]",1100.7048549056053,"(256.001220703125, 235.1999158859253, 256.0)"
00731T1w,1.0089033,"[0.44920176, 0.44919828, 5.0]",543.798859834671,"(229.99130249023438, 229.98951721191406, 150.0)"
00731T1wCE,1.0000046,"[0.99999994, 1.0000018, 1.000003]",215.00099956989288,"(255.99998474121094, 256.0004577636719, 214.0006377696991)"
00731T2w,0.12499998,"[0.49999842, 0.5000015, 0.5]",1161.2497923523188,"(187.99940609931946, 256.0007629394531, 256.0)"
00732FLAIR,0.29999936,"[0.5, 1.1999974, 0.5]",1310.6971875429153,"(256.0, 235.19949531555176, 256.0)"
00732T1w,1.0089046,"[0.4492, 0.4492009, 4.9999967]",808.1325656175613,"(229.9904022216797, 229.99085998535156, 154.99989652633667)"
00732T1wCE,0.999999,"[1.0, 1.0, 0.999999]",312.99968284368515,"(256.0, 256.0, 201.99979531764984)"
00732T2w,0.125,"[0.5, 0.5, 0.5]",1347.0,"(188.0, 256.0, 256.0)"
00733FLAIR,0.29999936,"[0.5, 1.1999974, 0.5]",1717.1963152885437,"(256.0, 235.19949531555176, 256.0)"
00733T1w,1.5000038,"[1.0, 1.0, 1.5000038]",615.0015640258789,"(256.0, 256.0, 198.00050354003906)"
00733T1wCE,1.5000038,"[1.0, 1.0, 1.5000038]",391.5009956359863,"(256.0, 256.0, 198.00050354003906)"
00733T2w,1.1,"[1.1, 1.0, 1.0]",1331.000028848648,"(228.80000495910645, 256.0, 256.0)"
00734FLAIR,0.29999813,"[0.49999806, 1.1999972, 0.5]",1130.3929703235626,"(255.99900817871094, 239.99943733215332, 256.0)"
00734T1w,0.9999985,"[1.0, 1.0, 0.9999985]",420.99937266111374,"(256.0, 256.0, 199.99970197677612)"
00734T1wCE,0.9999985,"[1.0, 1.0, 0.9999985]",269.99959766864777,"(256.0, 256.0, 199.99970197677612)"
00734T2w,0.87478644,"[0.41015625, 0.41015625, 5.2000003]",1468.7664269804955,"(170.625, 210.0, 145.60000801086426)"
00735FLAIR,0.30000022,"[0.49999878, 1.1999998, 0.50000167]",1376.1010116040707,"(255.99937438964844, 235.1999626159668, 256.0008544921875)"
00735T1w,0.99999565,"[1.0000008, 0.99999636, 0.99999845]",537.9976590871811,"(256.0002136230469, 255.9990692138672, 213.99966835975647)"
00735T1wCE,0.99999565,"[1.0000008, 0.99999636, 0.99999845]",308.9986554980278,"(256.0002136230469, 255.9990692138672, 213.99966835975647)"
00735T2w,0.124999784,"[0.5000016, 0.49999928, 0.49999824]",2153.3712778165936,"(204.00065660476685, 255.9996337890625, 255.9990997314453)"
00736FLAIR,0.30000052,"[0.5000016, 1.2000016, 0.49999863]",1611.0027846693993,"(256.0008239746094, 240.000319480896, 255.99929809570312)"
00736T1w,0.9999975,"[1.0, 0.9999969, 1.0000006]",570.998570561409,"(256.0, 255.99920654296875, 182.0001084804535)"
00736T1wCE,0.9999975,"[1.0, 0.9999969, 1.0000006]",329.9991738796234,"(256.0, 255.99920654296875, 182.0001084804535)"
00736T2w,0.12500001,"[0.500001, 0.5, 0.49999905]",1017.8751213401556,"(212.00042963027954, 256.0, 255.99951171875)"
00737FLAIR,0.29999837,"[0.49999753, 1.1999992, 0.5000001]",1418.6923049390316,"(255.9987335205078, 239.9998426437378, 256.00006103515625)"
00737T1w,0.9999929,"[0.99999505, 1.0000002, 0.9999976]",423.9969925880432,"(255.9987335205078, 256.00006103515625, 155.9996280670166)"
00737T1wCE,0.9999938,"[0.99999785, 0.9999957, 1.0000002]",342.9978737831116,"(255.99945068359375, 255.9989013671875, 156.00003719329834)"
00737T2w,0.12499979,"[0.50000036, 0.49999857, 0.50000024]",1887.3718501031399,"(188.0001344680786, 255.999267578125, 256.0001220703125)"
00739FLAIR,0.2999999,"[0.5, 1.1999996, 0.5]",1534.7994511127472,"(256.0, 254.39990901947021, 256.0)"
00739T1w,1.0,"[1.0, 1.0, 1.0]",500.0,"(256.0, 256.0, 176.0)"
00739T1wCE,1.0,"[1.0, 1.0, 1.0]",379.0,"(256.0, 256.0, 176.0)"
00739T2w,0.125,"[0.5, 0.5, 0.5]",2498.25,"(204.0, 256.0, 256.0)"
00740FLAIR,0.2999994,"[0.5, 1.1999975, 0.5]",1287.5973650217056,"(256.0, 249.59948921203613, 256.0)"
00740T1w,0.99999845,"[1.0, 1.0, 0.99999845]",456.9992917776108,"(256.0, 256.0, 195.99969625473022)"
00740T1wCE,0.99999845,"[1.0, 1.0, 0.99999845]",307.99952268600464,"(256.0, 256.0, 195.99969625473022)"
00740T2w,0.12499988,"[0.49999952, 0.5, 0.5]",1956.6231340169907,"(203.99980545043945, 256.0, 256.0)"
00742FLAIR,0.30000213,"[0.5000015, 1.2000011, 0.5000016]",1772.1125694215298,"(256.0007629394531, 235.20021963119507, 256.0008239746094)"
00742T1w,1.0000035,"[0.9999997, 1.0000026, 1.0000012]",662.0022885799408,"(255.9999237060547, 256.00067138671875, 172.00020503997803)"
00742T1wCE,1.0,"[1.0, 1.0, 1.0]",424.0,"(256.0, 256.0, 180.0)"
00742T2w,0.12500049,"[0.49999934, 0.5000017, 0.5000009]",2284.008985042572,"(187.9997534751892, 256.0008850097656, 256.0004577636719)"
00744FLAIR,0.3000003,"[0.49999818, 1.2000011, 0.5000019]",1715.70177257061,"(255.9990692138672, 259.2002420425415, 256.0009765625)"
00744T1w,0.9999944,"[0.9999966, 0.9999966, 1.0000012]",504.9971705675125,"(255.99913024902344, 255.99913024902344, 200.0002384185791)"
00744T1wCE,0.9999944,"[0.9999966, 0.9999966, 1.0000012]",300.9983135461807,"(255.99913024902344, 255.99913024902344, 200.0002384185791)"
00744T2w,0.12499999,"[0.5000017, 0.49999842, 0.49999985]",1975.6248822435737,"(216.00074672698975, 255.9991912841797, 255.9999237060547)"
00746FLAIR,0.30000147,"[0.5000008, 1.2000012, 0.50000113]",1528.5075010359287,"(256.0003967285156, 235.20024299621582, 256.0005798339844)"
00746T1w,0.9999994,"[0.9999978, 0.99999887, 1.0000027]",473.99971747398376,"(255.9994354248047, 255.9997100830078, 214.00058674812317)"
00746T1wCE,0.9999994,"[0.9999978, 0.99999887, 1.0000027]",302.99981939792633,"(255.9994354248047, 255.9997100830078, 214.00058674812317)"
00746T2w,0.12499901,"[0.5000005, 0.49999812, 0.49999744]",2526.7299693971872,"(188.00017929077148, 255.99903869628906, 255.99868774414062)"
00747FLAIR,0.30000192,"[0.5000014, 1.200001, 0.5000014]",1577.1100896000862,"(256.0007019042969, 244.80020427703857, 256.0007019042969)"
00747T1w,0.49999973,"[0.99999535, 1.000005, 0.49999955]",364.9998041987419,"(255.99880981445312, 256.00128173828125, 187.99983191490173)"
00747T1wCE,0.49999973,"[0.99999535, 1.000005, 0.49999955]",281.99984872341156,"(255.99880981445312, 256.00128173828125, 187.99983191490173)"
00747T2w,0.124999635,"[0.49999905, 0.50000125, 0.49999824]",2242.2434512227774,"(207.99960327148438, 256.0006408691406, 255.9990997314453)"
00750FLAIR,0.2999992,"[0.5, 1.1999968, 0.5]",1390.4963256418705,"(256.0, 254.39932775497437, 256.0)"
00750T1w,0.99999857,"[1.0, 0.9999988, 0.99999976]",505.99927616119385,"(256.0, 255.99969482421875, 179.99995708465576)"
00750T1wCE,0.99999857,"[1.0, 0.9999988, 0.99999976]",357.9994878768921,"(256.0, 255.99969482421875, 179.99995708465576)"
00750T2w,0.124999814,"[0.49999964, 0.5000002, 0.49999943]",1932.4971203505993,"(187.9998655319214, 256.0000915527344, 255.9997100830078)"
00751FLAIR,0.25,"[0.5, 1.0, 0.5]",1704.25,"(256.0, 216.0, 256.0)"
00751T1w,1.000003,"[1.0000013, 0.9999994, 1.0000023]",626.0018656253815,"(256.0003356933594, 255.99984741210938, 194.00043940544128)"
00751T1wCE,1.0000026,"[1.0000013, 0.9999994, 1.0000019]",326.00085496902466,"(256.0003356933594, 255.99984741210938, 214.00040817260742)"
00751T2w,0.5,"[0.5, 1.0, 1.0]",1536.5,"(228.0, 256.0, 256.0)"
00753FLAIR,0.12499965,"[0.49999988, 0.49999884, 0.49999988]",1350.7462159842253,"(255.99993896484375, 195.99954438209534, 255.99993896484375)"
00753T1w,1.0089039,"[0.4492002, 0.4492002, 4.9999986]",892.8799170255661,"(229.99050903320312, 229.99050903320312, 144.99995851516724)"
00753T1wCE,0.24999969,"[0.50000024, 0.49999997, 0.9999984]",432.2494589537382,"(256.0001220703125, 255.99998474121094, 185.99970066547394)"
00753T2w,0.12499989,"[0.49999958, 0.5000002, 0.4999998]",1252.6238800659776,"(199.99983310699463, 256.0000915527344, 255.99989318847656)"
00756FLAIR,0.29999936,"[0.5, 1.1999974, 0.5]",1433.0969249010086,"(256.0, 235.19949531555176, 256.0)"
00756T1w,1.0000023,"[1.0, 1.0000023, 1.0]",446.00101017951965,"(256.0, 222.00050282478333, 256.0)"
00756T1wCE,1.0000023,"[1.0, 1.0000023, 1.0]",352.0007972717285,"(256.0, 222.00050282478333, 256.0)"
00756T2w,1.0058943,"[1.0019608, 1.001961, 1.001961]",1056.1890184879303,"(188.36862182617188, 256.50201416015625, 256.50201416015625)"
00757FLAIR,0.30000114,"[0.50000066, 1.2000006, 0.500001]",946.2036094665527,"(256.0003356933594, 249.60013389587402, 256.0005187988281)"
00757T1w,1.0000029,"[1.0000013, 1.0000015, 1.0]",433.001238822937,"(256.0003356933594, 256.0003967285156, 156.0)"
00757T1wCE,1.0000029,"[1.0000013, 1.0000015, 1.0]",337.0009641647339,"(256.0003356933594, 256.0003967285156, 156.0)"
00757T2w,0.1250004,"[0.5000006, 0.50000083, 0.5000002]",1617.3802057653666,"(192.00022888183594, 256.00042724609375, 256.0000915527344)"
00758FLAIR,0.29999974,"[0.5, 1.199999, 0.5]",1634.9986031651497,"(256.0, 249.59978675842285, 256.0)"
00758T1w,1.0000024,"[1.0, 1.0000026, 0.9999998]",470.0011205673218,"(256.0, 256.00067138671875, 195.99996495246887)"
00758T1wCE,1.0000024,"[1.0, 1.0000026, 0.9999998]",325.0007748603821,"(256.0, 256.00067138671875, 195.99996495246887)"
00758T2w,0.124999814,"[0.49999925, 0.5, 0.5]",2128.746827915311,"(199.99970197677612, 256.0, 256.0)"
00759FLAIR,0.29999995,"[0.49999842, 1.1999992, 0.50000185]",1603.7997450828552,"(255.9991912841797, 225.59985208511353, 256.0009460449219)"
00759T1w,1.0000026,"[1.0000011, 1.0, 1.0000015]",592.0015525817871,"(256.0002746582031, 256.0, 182.00028204917908)"
00759T1wCE,1.0000026,"[1.0000011, 1.0, 1.0000015]",426.00111722946167,"(256.0002746582031, 256.0, 182.00028204917908)"
00759T2w,0.12893109,"[0.5000013, 0.50780076, 0.5078006]",1645.2896424978971,"(200.00052452087402, 259.9939880371094, 259.993896484375)"
00760FLAIR,0.3,"[0.49999997, 1.2000029, 0.49999884]",1819.800072312355,"(255.99998474121094, 240.000581741333, 255.99940490722656)"
00760T1w,1.0000033,"[0.9999996, 1.000003, 1.0000008]",631.0021061897278,"(255.99989318847656, 256.0007629394531, 176.00014686584473)"
00760T1wCE,1.0000033,"[0.9999996, 1.000003, 1.0000008]",500.0016689300537,"(255.99989318847656, 256.0007629394531, 176.00014686584473)"
00760T2w,0.12500069,"[0.49999988, 0.500001, 0.50000185]",2613.6393321454525,"(203.99995136260986, 256.0005187988281, 256.0009460449219)"
00764FLAIR,0.30000138,"[0.5000012, 1.2000027, 0.5]",1624.8074893951416,"(256.0006103515625, 259.20057678222656, 256.0)"
00764T1w,1.0088979,"[0.449198, 0.44919932, 5.0000033]",895.9013357162476,"(229.9893798828125, 229.99005126953125, 145.00009679794312)"
00764T1wCE,1.0000035,"[1.000002, 0.9999987, 1.0000027]",433.0014969110489,"(256.0005187988281, 255.99966430664062, 184.00050449371338)"
00764T2w,0.12500018,"[0.50000066, 0.49999958, 0.5000005]",1817.0025992393494,"(196.00025701522827, 255.99978637695312, 256.000244140625)"
00765FLAIR,0.29999894,"[0.49999782, 1.2000014, 0.49999985]",1334.69527977705,"(255.99888610839844, 264.0002989768982, 255.9999237060547)"
00765T1w,0.9999989,"[1.0000007, 0.9999983, 0.99999994]",550.9994088411331,"(256.00018310546875, 255.9995574951172, 155.99999070167542)"
00765T1wCE,0.9999989,"[1.0000007, 0.9999983, 0.99999994]",329.99964594841003,"(256.00018310546875, 255.9995574951172, 155.99999070167542)"
00765T2w,0.124999076,"[0.49999982, 0.49999833, 0.49999815]",1065.242126762867,"(187.9999327659607, 255.9991455078125, 255.99905395507812)"
00767FLAIR,0.29999948,"[0.4999971, 1.2000011, 0.50000155]",1359.597622871399,"(255.99851989746094, 244.80022859573364, 256.00079345703125)"
00767T1w,0.9999956,"[1.0000011, 0.99999565, 0.99999887]",455.9979887008667,"(256.0002746582031, 255.99888610839844, 199.99977350234985)"
00767T1wCE,0.9999956,"[1.0000011, 0.99999565, 0.99999887]",286.99873411655426,"(256.0002746582031, 255.99888610839844, 199.99977350234985)"
00767T2w,0.4768762,"[0.48830083, 0.48830208, 1.9999982]",509.78065699338913,"(250.01002502441406, 250.0106658935547, 149.99986588954926)"
